fireweed REL_16_STABLE be0fa5ba003ce1fb955211bead796ae97afbd2a4 NULL 31180 31178 1721060762 539827.00 100
fireweed REL_16_STABLE e81deeefcac2a0de06f51e82405f63935f00e2bc NULL 24165 24163 1720883377 541764.50 100
fireweed REL_16_STABLE f85c91a1867b45742bb28e4578ca2b4a0976383f NULL 15596 15580 1720656952 542931.50 100
fireweed REL_17_STABLE 4c75b67712e2fef5bbac595e2fc928f4e3806778 1000 22187 NULL  694400.43 1000
fireweed REL_17_STABLE 4c75b67712e2fef5bbac595e2fc928f4e3806778 10000 22334 NULL  454899.21 10000
fireweed REL_17_STABLE 4c75b67712e2fef5bbac595e2fc928f4e3806778 5000 22373 NULL  624701.59 5000
fireweed REL_17_STABLE 0340eefd9ba4a6bbaaac07a78c058ffff181fc11 NULL 21806 21804 1720784659 558572.00 100
fireweed REL_17_STABLE 068674f4ab44f2c891b6841432687958e8e9c9a6 NULL 17741 17739 1720705701 566030.50 100
fireweed REL_17_STABLE 0d3b35c367c21fcfe437b689919bf153f85e2e25 NULL 24192 24190 1720883376 553660.00 100
fireweed REL_17_STABLE 2177306a64137f50158d0d1ce7c4196ff8f05350 NULL 35773 35771 1721204028 551346.50 100
fireweed REL_17_STABLE 5ea9f66616801d0b4be6ce49c74e45bb4f325359 NULL 25267 25238 1720902241 552826.00 100
fireweed REL_17_STABLE 6a700da46e6279a0df6a996fd19c5aabdf7a4b56 NULL 28804 28802 1721020309 554165.50 100
fireweed REL_17_STABLE 925479b8d83c2fc819e05bf67335255c13d8e8de NULL 37439 37437 1721231460 554962.00 100
fireweed REL_17_STABLE 929390e4d860b641f72aece70280e66114bffbd0 NULL 28672 28657 1721016860 555431.00 100
fireweed REL_17_STABLE ae4e072bad5ff254a4fcfe876aae849acdaf8c3d NULL 20079 20077 1720757146 551801.50 100
fireweed REL_17_STABLE b4da732fd64e936970f38c792f8b32c4bdf2bcd5 NULL 34508 34506 1721169682 555012.00 100
fireweed REL_17_STABLE b8bf76cbde39da45224a764e73002196cf011a51 NULL 29543 29541 1721028789 561857.50 100
fireweed REL_17_STABLE cf588e10f664be37a0804e9a8662facd0e163800 NULL 27803 27801 1720979386 553978.00 100
fireweed REL_17_STABLE dd12eb33aff94dabee03d32a98d80dfa434805a6 NULL 23597 23544 1720872487 558835.00 100
fireweed REL_17_STABLE ff3cae4875d3391c591ac5d22693f27f056e62d2 NULL 32213 32211 1721081857 545906.50 100
vanillaleaf master 036bdcec9f9998a6e50711fadce69e482ff18f55 1 32472 NULL 1720475699 33330.00 1
vanillaleaf master 0c1aca461481216ff5a0e65538c4880bcf346433 1 4797 NULL 1719881236 33480.50 1
vanillaleaf master 0dcf753bd82a786922f4149248117b113353e257 1 28079 NULL 1720638440 33384.00 1
vanillaleaf master 12227a1d5f8ecad296c4204cc924d33c6a6bcd34 1 5853 NULL 1719825541 33022.50 1
vanillaleaf master 1afe31f03cd268a0bbb7a340d56b8eef6419bcb0 1 5298 NULL 1719849319 33620.50 1
vanillaleaf master 291c420747211ffa04678434b43eac26b353f470 NULL 22229 22227 1720823111 734627.00 100
vanillaleaf master 3497c87b05a6ba31e8d760591900d550b2ef98bc 1 5694 NULL 1719835102 33544.00 1
vanillaleaf master 3fb59e789dd9f21610101d1ec106ad58095e24f3 1 5667 NULL 1719844825 32721.50 1
vanillaleaf master 4867f8a555cea1bc6de1726b0030896aa4cd3c70 1 4005 NULL 1719900381 33316.00 1
vanillaleaf master 4b4b931bcdf23f5facd49809278a3048c4fdba1f 1 32819 NULL 1720453258 33810.50 1
vanillaleaf master 5193ca8e155ac0140d20361bdafa27744c016252 1 32499 NULL 1720461709 33429.00 1
vanillaleaf master 571f7f70865cdaf1a49e7934208ad139575e3f03 1 30086 NULL 1720495845 33370.50 1
vanillaleaf master 5a1e6df3b84c91957f80b19edb497a5eec83c403 1 31444 NULL 1720484147 33374.00 1
vanillaleaf master 628c1d1f2c82f1983e5248b5dfe53170dc23d90a 1 28106 NULL 1720619627 33180.00 1
vanillaleaf master 629520be5f9da9d0192c7f6c8796bfddb4746760 1 30032 NULL 1720528218 33729.00 1
vanillaleaf master 64f34eb2e2ce4bca7351d8c88a6999aeed000c4a 1 32792 NULL 1720473480 33413.00 1
vanillaleaf master 65b71dec2d577e9ef7423773a88fdd075f3eb97f 1 4610 NULL 1719884507 33488.00 1
vanillaleaf master 6e16b1e42003d811562d30b572ac3972238e2957 1 5457 NULL 1719847106 33508.50 1
vanillaleaf master 720b0eaae9b8a8326b2b6a6ff88fca4f47c631d4 1 4296 NULL 1719897982 32727.50 1
vanillaleaf master 7967d10c5b49ccb82f67a0b80678a1a932bccdee 1 5271 NULL 1719852460 33351.00 1
vanillaleaf master 881455e57b1210174b89bb3b13cad6b30b236d50 1 4269 NULL 1719897982 33347.00 1
vanillaleaf master 896cd266fd34c2dfbf06297b9f2ea89ae8e5a0b1 1 28923 NULL 1720557084 33205.00 1
vanillaleaf master 8f8bcb88833eecfffbbb0d048ff0b6c33e64f7ce 1 4032 NULL 1719897982 33255.50 1
vanillaleaf master 978f38c771fb3a19fdd5cb73cb662441eb9e551c 1 5007 NULL 1719878498 33379.00 1
vanillaleaf master 9c2e660b07fc16bdd79c25047cce6cde2acb3f37 1 3714 NULL 1719905366 33199.00 1
vanillaleaf master a4c87df43a45a407a1f3fd584a7ffb32342628cc 1 4583 NULL 1719896331 33974.50 1
vanillaleaf master b3bd18294ee471c5a6f1db69be57f08c1e00f1a6 1 28962 NULL 1720553825 33146.50 1
vanillaleaf master b68b29bc8feca0eb340cb857ff1d28d4099c7878 1 30785 NULL 1720488432 33259.00 1
vanillaleaf master c048cd992c69ed20acbd9059763735e51781e95a 1 30834 NULL 1720486008 33020.50 1
vanillaleaf master c8d5d6c78af4a55c5c36e2fa8e73d1f2b2e9d777 1 30866 NULL 1720484814 33048.50 1
vanillaleaf master ca481d3c9ab7bf69ff0c8d71ad3951d407f6a33c 1 30059 NULL 1720515642 33382.50 1
vanillaleaf master ccd38024bc3c61e62af2097d408a670661713e68 1 29065 NULL 1720548220 33723.00 1
vanillaleaf master d35cd061998434747c0d1c0f6f2aa1f736f0edb4 1 3978 NULL 1719905366 32957.50 1
vanillaleaf master d898665bf7591514158954038ac43cea3240beaa 1 28133 NULL 1720574077 33289.50 1
vanillaleaf master da3ea048ca568f570cb579c090cf1a84554b8bec 1 3687 NULL 1719909792 33518.00 1
vanillaleaf master e26d313bad92e71e2b59cc2e81870bf6d750de1f 1 6063 NULL 1719816629 33437.00 1
vanillaleaf master e41f7130979442362d9053d1ae24b2f87980e842 1 31471 NULL 1720475806 33097.50 1
vanillaleaf master e7192486dded0ca82824fef95eb88b4231bdd4d2 1 29038 NULL 1720551673 33097.00 1
vanillaleaf master e930c872b65c19c8950556fa94aa9ab53b2919b0 1 3582 NULL 1719911816 33128.50 1
vanillaleaf master edadeb0710e838f6ce1f95973fae683a56fdba06 1 5034 NULL 1719856552 33357.50 1
vanillaleaf master f7bd0a381de12a5c309f3c19d8c966b77e87cff3 1 28160 NULL 1720560588 33127.50 1
vanillaleaf REL_11_STABLE 05b4614decacbe84fb3fde0d9266fe66f525a7e7 1 26813 NULL 1697565345 20805.00 1
vanillaleaf REL_11_STABLE 55ce8fc3998a899d09038fb2bb31874e9894a7b1 1 25692 NULL 1698757834 20498.50 1
vanillaleaf REL_11_STABLE 64fc5e00542125000f7de649c0f69f16fdb4909f 1 26321 NULL 1698508530 20594.00 1
vanillaleaf REL_11_STABLE 6e1cca5113487bb9ef4daa1bb2833c6333466410 1 25664 NULL 1698940053 20399.50 1
vanillaleaf REL_11_STABLE 7ab6971c657fdc3b1612d6c4989f886bf997ade6 1 26293 NULL 1698516283 20384.50 1
vanillaleaf REL_11_STABLE 8c6633f4deb6ace445fc3d72d54585c373187d2d 1 24888 NULL 1699285080 20677.00 1
vanillaleaf REL_11_STABLE 930bc76bec1021c9ab8c8cb41cc08d598c2e26d8 1 25636 NULL 1699034278 20592.00 1
vanillaleaf REL_11_STABLE a27be40c1bc328f4bab324ccecd601909ec94ac9 1 24916 NULL 1699280058 20624.00 1
vanillaleaf REL_11_STABLE b29af71cd9a32b11e9e41f66c3068070a01e544d 1 25608 NULL 1699273744 20850.50 1
vanillaleaf REL_11_STABLE bae063db499fbe29b62a18fe3a9227a59ca2ef0f 1 26265 NULL 1698702369 20630.42 1
vanillaleaf REL_11_STABLE bc322c73cfaa9d8b93d6894fb591ec1592e98b31 1 26785 NULL 1697577078 20805.00 1
vanillaleaf REL_11_STABLE c48008f599fd0e3bca2923ff5b40b559ae1e4e2e 1 24860 NULL 1699286203 20344.00 1
vanillaleaf REL_11_STABLE e082734c8e78e6622a0422e612a870278721e83f 1 25580 NULL 1699280058 20308.00 1
vanillaleaf REL_11_STABLE e1541d518821e88344790c2d046e4f9d770fbf66 1 24793 NULL 1719401126 20756.00 1
vanillaleaf REL_11_STABLE e98f47d570a22e7aaaf71b79d6ce6852701bbd8d 1 26757 NULL 1697823615 20247.50 1
vanillaleaf REL_11_STABLE fd851f9e4a13d81cccc4ac5d6059d732c7518111 1 24832 NULL 1699308838 20551.50 1
vanillaleaf REL_12_STABLE 0a39343ae7d7430f4a993c404d95162f60daf937 1 13735 NULL 1718396435 20651.00 1
vanillaleaf REL_12_STABLE 266454f192e8f67e8e5e8e9f7667d7c8c77de232 1 13027 NULL 1719511746 20702.00 1
vanillaleaf REL_12_STABLE 3e3e2ebea79c6327f1dbf279d1ee894153508558 1 13542 NULL 1718649059 20818.50 1
vanillaleaf REL_12_STABLE 4b467a6581af0ff029133558ce1f1e55597b8be1 1 13134 NULL 1719504085 20448.50 1
vanillaleaf REL_12_STABLE 53a14ec29024e8060755e462c384bc6c323dee14 NULL 23395 23355 1720872706 635501.00 100
vanillaleaf REL_12_STABLE 5dea6628b32d8092e789d9e31509ed74840a271e 1 12919 NULL 1719511755 20695.50 1
vanillaleaf REL_12_STABLE 5e63a6f434152b34795e02f534615af2174707f7 1 13814 NULL 1718325283 20865.00 1
vanillaleaf REL_12_STABLE a5662ba345e732c1f714409b38b75be98105aab6 1 14086 NULL 1718294580 20738.00 1
vanillaleaf REL_12_STABLE ab46e132fa82cfcdd33accaa6eb18c887f3cd2a3 1 13327 NULL 1719401110 20446.50 1
vanillaleaf REL_12_STABLE b0037bbefda3339c821ff4b5d04d672274bf7238 1 13435 NULL 1718907696 20535.50 1
vanillaleaf REL_12_STABLE d1c30fd884b60c6f342e728df046cf2f701e79d7 NULL 14819 14817 1720532430 615632.00 100
vanillaleaf REL_12_STABLE dccda847b709e38ce6f09ac5c47f2bdf30e93a2c 1 12726 NULL 1719513844 21064.50 1
vanillaleaf REL_12_STABLE ec210914c751e715913405e25d734f859f79a47a 1 14007 NULL 1718300271 20853.00 1
vanillaleaf REL_13_STABLE 071e19a36c68dd5f1d949ecf9f110f1ec95a9532 1 19887 NULL 1719511729 33190.50 1
vanillaleaf REL_13_STABLE 0d80e59a1b2cd546daed3c5133fa2db140c8ca6c 1 16544 NULL 1719851144 33083.50 1
vanillaleaf REL_13_STABLE 12f327b210b3b093e09778ec05fd44bbee4b0736 1 19915 NULL 1719504083 32388.50 1
vanillaleaf REL_13_STABLE 1a6d65b64e8495280862f5757062eb844d134488 1 18841 NULL 1719541272 32530.00 1
vanillaleaf REL_13_STABLE 3554d841d21624aae72c836f46af09b65b30e890 NULL 22497 22480 1720842251 674867.00 100
vanillaleaf REL_13_STABLE 440aedc0fb18192e069e3e9f9c25b7bc817b3ecb 1 16516 NULL 1720219150 33179.50 1
vanillaleaf REL_13_STABLE 507a900ad32c5df04c59e7b6e36cd4b3e6ce650f 1 20760 NULL 1718649059 32234.50 1
vanillaleaf REL_13_STABLE 5f86cd70d8010ae4162051d08112d6e1bbb6b0da 1 17130 NULL 1719850867 32515.50 1
vanillaleaf REL_13_STABLE 65aae93c456a2c946ae92d594caf1c01eb4743df 1 18897 NULL 1719541272 33241.50 1
vanillaleaf REL_13_STABLE 7a21306aee0ac55d931e3da618735a75bda67245 1 18115 NULL 1719541273 32698.00 1
vanillaleaf REL_13_STABLE 86fac88eed4b9a0874b1183573aa62d042262eba 1 19312 NULL 1719513843 32625.50 1
vanillaleaf REL_13_STABLE 94c2386878f01404ec9f4a7d5bcbbb21bee6b550 1 16460 NULL 1720453258 33614.00 1
vanillaleaf REL_13_STABLE 9ce8ee9d3e75d673e32c862fac27152aeeb77137 1 20732 NULL 1718907696 32146.00 1
vanillaleaf REL_13_STABLE b7374f15bd2c01e8ca6192648e964a950e5c6833 1 20345 NULL 1719401100 32791.00 1
vanillaleaf REL_13_STABLE b899cde0b86acfeb6310489ab6c478059075a8f4 1 18155 NULL 1719541272 32889.50 1
vanillaleaf REL_13_STABLE c3437fb7255b1ad7b19c9d6149919b60daa9bb1d 1 18869 NULL 1719541272 32213.50 1
vanillaleaf REL_13_STABLE c63ceb2f0006c9549f0a4270d41dda37bbbe983f 1 17186 NULL 1719541273 32663.50 1
vanillaleaf REL_13_STABLE c774d31f8493a2443cd9f5f82b6266347997c1d4 NULL 14279 14277 1720453258 679322.50 100
vanillaleaf REL_13_STABLE ca30e8ba958a60b9179f018052cc8959d38ffa8e 1 17158 NULL 1719592424 33384.50 1
vanillaleaf REL_13_STABLE e9c8747ee934db9b5bad0b0f5aa3709a41ad0a9c 1 19340 NULL 1719511735 33647.00 1
vanillaleaf REL_13_STABLE ece2969266d1f99f50e921ecd8d8754a6876a0dd 1 16488 NULL 1720457811 33388.00 1
vanillaleaf REL_14_STABLE 1185be355462d1dc7e2950a7e52eb7ca0cb6f3c8 1 8943 NULL 1719851141 33378.00 1
vanillaleaf REL_14_STABLE 13abc1f660740edab9c32d1ad4ca0fb5d5f387f6 1 10139 NULL 1719513843 33533.50 1
vanillaleaf REL_14_STABLE 1608902fc3a73b598dbc09922e877aee5da55cf5 1 8971 NULL 1719850867 33866.50 1
vanillaleaf REL_14_STABLE 20f22e6a67bcb90fbc4b40d7368ed309377c06b4 1 10955 NULL 1719401075 33530.00 1
vanillaleaf REL_14_STABLE 2d06bdbc0cc34df354fd58a857c1a3a8cf4a9406 1 10003 NULL 1719541271 33553.00 1
vanillaleaf REL_14_STABLE 31877cd8ec8ce59df4d485057117dba2528af2eb 1 10603 NULL 1719504080 33740.50 1
vanillaleaf REL_14_STABLE 34221af648f1b5b2aaa5c1814e692ec98063ba52 1 10382 NULL 1719511834 33422.50 1
vanillaleaf REL_14_STABLE 475e1807c20f5b20fd670bd9218e3d3e6c11be6b NULL 15582 15579 1720656952 709165.00 100
vanillaleaf REL_14_STABLE 4b719e15beed7ceb49d0bd4047aa08001c7fbcf6 NULL 14415 14413 1720461234 727665.00 100
vanillaleaf REL_14_STABLE 4c8e00ae9ae3b53c08a56b584e1b185668a2aff5 1 10847 NULL 1719432372 33523.50 1
vanillaleaf REL_14_STABLE 578db9c9257de00ee695d670fb7d62b295467fe8 1 9731 NULL 1719541271 33738.50 1
vanillaleaf REL_14_STABLE 5fcd0d0ce1e5f2abe6b3e9d6f05e439d3088a538 1 10518 NULL 1719510707 34013.50 1
vanillaleaf REL_14_STABLE 66e569f5022beb987c6335d5d9d27d7da98fbb75 1 11091 NULL 1719237392 33302.50 1
vanillaleaf REL_14_STABLE 88f3baa06afd45510ecef743e11443740b678156 1 11198 NULL 1718907696 33293.00 1
vanillaleaf REL_14_STABLE 9dbf8ab48c21f9a006e578983b21739326d7c621 1 10275 NULL 1719511834 33483.00 1
vanillaleaf REL_14_STABLE ad4653268c12cd50339dae0de59d9add41138d66 1 9867 NULL 1719541271 33477.50 1
vanillaleaf REL_14_STABLE af73e37fa181283a3199cda2233d89c7a669f772 1 9459 NULL 1719541272 33675.50 1
vanillaleaf REL_14_STABLE c5b15c417140b2b18b590d201b2fdb7b587214fd NULL 23451 23435 1720872676 722880.00 100
vanillaleaf REL_14_STABLE c7f10df368063098be859a3ebbd6522bbea8d86a 1 9294 NULL 1719541272 33127.00 1
vanillaleaf REL_14_STABLE dae9f16aa31a941f6b596dcb192dd3c29f4d302c 1 11391 NULL 1718749312 33255.50 1
vanillaleaf REL_14_STABLE e038b7756df8a7487366d4e678c1e0d0d1ba5bbe 1 9595 NULL 1719541272 32556.50 1
vanillaleaf REL_14_STABLE e4a55378f726c6ad251923687ac1dea3aaaab08a 1 11499 NULL 1718649059 33102.50 1
vanillaleaf REL_14_STABLE f31c1e34bc801b57bbc3108725f13b793d7c4a4c 1 9158 NULL 1719592424 33294.50 1
vanillaleaf REL_15_STABLE 0e2f3d78bf5ab869da0dbefeba629d74d4078655 1 7662 NULL 1719511831 33405.00 1
vanillaleaf REL_15_STABLE 0f2835ea6fc140869b062f61c62a87acf3295153 1 6795 NULL 1719541271 34147.00 1
vanillaleaf REL_15_STABLE 24561b498f117fc7ec58baba27b0d89c9efab376 1 7147 NULL 1719541270 33138.00 1
vanillaleaf REL_15_STABLE 2ca8ca4827af253efc2852f65c3f1366b90b5130 1 6603 NULL 1719541271 33793.50 1
vanillaleaf REL_15_STABLE 3c6becd3d18011c7cd018bad5294d6d60f878a5f 1 7339 NULL 1719541270 32855.50 1
vanillaleaf REL_15_STABLE 458fada72b3288d648a559a17c5a69f1d17ae15f 1 6387 NULL 1719592423 33340.00 1
vanillaleaf REL_15_STABLE 468b2367d2fe29fe1a53bcba408b472dc8f5051b NULL 14443 14441 1720461159 737448.50 100
vanillaleaf REL_15_STABLE 468ffee47bcb9c8b7b4f7b3168aef804a3ad802c 1 7991 NULL 1719510707 33227.00 1
vanillaleaf REL_15_STABLE 4df767cf906d4406306f5853fea0e8133803c0f1 1 6251 NULL 1719850867 33673.50 1
vanillaleaf REL_15_STABLE 5401e70e47aab30a24f35a6fc909c52a0ccbbe3f 1 7475 NULL 1719513843 33524.00 1
vanillaleaf REL_15_STABLE 76fda614027436ca030e1fac4fe33484e995970f 1 8155 NULL 1719465232 33901.50 1
vanillaleaf REL_15_STABLE 8b6a7723b5a4b5e9540a7a2f66200b67aae27dfb 1 7827 NULL 1719511831 33724.00 1
vanillaleaf REL_15_STABLE 9d7506a2f7cb2b040fc78886fb2b2b6d0feb68a1 1 6223 NULL 1719851138 33411.00 1
vanillaleaf REL_15_STABLE a338e41374e4cf7efded6839ac58a60916b31ba7 1 6982 NULL 1719541270 33057.50 1
vanillaleaf REL_15_STABLE b08a4b6163ebb10d0fcfabbccd49eeb23cef70d3 1 6631 NULL 1719541271 33810.00 1
vanillaleaf REL_15_STABLE c809a2b2d68c8df0d70d525d54c488d364078c8c 1 8478 NULL 1719432358 33832.00 1
vanillaleaf REL_15_STABLE d5fd7865f068209162130a1a392367bf874b9e4d 1 8127 NULL 1719504073 33349.50 1
vanillaleaf REL_15_STABLE eb144dfcafdd7fcce817c75db0c353667b819e11 1 8291 NULL 1719449095 33219.50 1
vanillaleaf REL_15_STABLE f0544432c3cc5e74817dac146196dabcf3de6c25 1 7311 NULL 1719541270 33736.00 1
vanillaleaf REL_15_STABLE f853e23bf8276d5509ebb96395e6dc95fac0ec0a 1 8614 NULL 1719399707 33494.50 1
vanillaleaf REL_15_STABLE fb0fb0740fb6b7f51db6ad7cd40d0459ae1a8b98 1 8750 NULL 1719237392 33862.00 1
vanillaleaf REL_16_STABLE 07d66d3cc2a92f58a8c30a99ec7c9c68684900e9 1 2235 NULL 1719513842 32933.50 1
vanillaleaf REL_16_STABLE 112d055706bfe653685ec24552429a19830a7ef3 1 1734 NULL 1719541269 33165.00 1
vanillaleaf REL_16_STABLE 187b8991f70fc3d2a13dc709edd408a8df0be055 1 2630 NULL 1719504059 32756.00 1
vanillaleaf REL_16_STABLE 288426902ee54a22d22ede769d14c5b7d4b59d99 1 2025 NULL 1719541269 32985.50 1
vanillaleaf REL_16_STABLE 2e9dfa5e02e63732937fca270bbee77660401b04 1 37175 NULL 1720453258 33735.00 1
vanillaleaf REL_16_STABLE 480b58fabd353015319f6621ff8c351bf3a6d520 1 1470 NULL 1719541269 32978.50 1
vanillaleaf REL_16_STABLE 4ac08251eb3db0de3924c788d81a776cc6008edd NULL 14686 14684 1720461152 714744.50 100
vanillaleaf REL_16_STABLE 4f196667627055ce7c6b3e8d3e9a4f5f6a906b86 1 3240 NULL 1718907696 32966.50 1
vanillaleaf REL_16_STABLE 54a7b21b3a9dc4c8be5f7fec47e435ce5b1772bb 1 942 NULL 1719850867 32906.50 1
vanillaleaf REL_16_STABLE 6f61d0e7e2f1395d0a2e06c52b36721cf1656a55 1 2949 NULL 1719449091 32583.00 1
vanillaleaf REL_16_STABLE 75f4ae2b8065ca7d29bec55f261828f794fbba1e NULL 23503 23489 1720872498 715631.00 100
vanillaleaf REL_16_STABLE 7857c8dc4481970c27a44a4d1073064ff674b1de 1 969 NULL 1719592423 32858.00 1
vanillaleaf REL_16_STABLE 79228c0459817cfbf830395c77735d8f3bce3f47 1 2603 NULL 1719510707 33095.00 1
vanillaleaf REL_16_STABLE 85242f9cbce2f9b8c728423a863037aa455e980f 1 37570 NULL 1720453258 32833.00 1
vanillaleaf REL_16_STABLE 96105ebfe21848c58e009c388da4ee7f513c0033 1 3213 NULL 1719237392 33094.00 1
vanillaleaf REL_16_STABLE b5b418b689ec5d3807b0eea34e58166191e18499 1 2262 NULL 1719511827 33627.00 1
vanillaleaf REL_16_STABLE b8f953d8d7bff6ca5d7fc8cb0f37a9d3d7a7462b 1 2922 NULL 1719467397 33105.50 1
vanillaleaf REL_16_STABLE dd8008e8ec956845a3a25060e596994192489f0a 1 1998 NULL 1719541269 32589.50 1
vanillaleaf REL_16_STABLE e00a9a4c7bcae0f1b798b567bb37841ae7c6ff7d 1 2289 NULL 1719511827 33124.50 1
vanillaleaf REL_16_STABLE e352ba7b750982417796955359af4e5c4f38d657 1 1101 NULL 1719541270 32999.50 1
vanillaleaf REL_16_STABLE e4afd7153bd80404bffc4d17b37451d7317ae53e 1 1128 NULL 1719541270 33157.00 1
vanillaleaf REL_16_STABLE e7cbe5a85864a32b8a452cb19f32c5ebafbf6f2d 1 2976 NULL 1719432276 32896.00 1
vanillaleaf REL_16_STABLE f7aec8c1df904888e6fc0e817e460c73aad4cbd2 1 37597 NULL 1720457572 32566.50 1
vanillaleaf REL_16_STABLE f8135d8b54ff68f0788779d86edd796efc330ff4 1 1761 NULL 1719541269 33160.00 1
vanillaleaf REL_16_STABLE fc8c25806e84c38f3920fd3507a389eac34d62a5 1 1443 NULL 1719541270 32975.50 1
vanillaleaf REL_17_STABLE 0f934b0739ad28e8e20d8ad22ca80538544ce28a 1 126 NULL 1719813835 33363.00 1
vanillaleaf REL_17_STABLE 10ee893d786a34e7e1b7c5ac49b529ef5f28af0d 1 755 NULL 1719788735 33362.00 1
vanillaleaf REL_17_STABLE 1906b1e0ad96010f2ab07f96e36488e0dc058594 1 36772 NULL 1720012856 33584.50 1
vanillaleaf REL_17_STABLE 290a6d800d90d36a4a1d45655c944695102fabd1 1 36076 NULL 1720077441 33835.50 1
vanillaleaf REL_17_STABLE 31f8d620b287258a34a35c25868896a46deea14f 1 72 NULL 1719850867 33721.50 1
vanillaleaf REL_17_STABLE 3a9d0d774d90c41bd60a8fb85685092d3e0bc30f 1 35603 NULL 1720092331 32623.50 1
vanillaleaf REL_17_STABLE 3c1c82d4066e19a2841fb5f0529452de0d4d65b2 NULL 22866 22850 1720839753 724735.00 100
vanillaleaf REL_17_STABLE 4506d18a9891c70ce977047e2b4ffc05bef65165 1 33227 NULL 1720620300 34036.00 1
vanillaleaf REL_17_STABLE 55c309fc5b08c39f9d27b2a2fa098fde69368b58 1 153 NULL 1719804068 33304.00 1
vanillaleaf REL_17_STABLE 5afebbe529abc896d4a3c5a092427c28f6be21ab 1 34716 NULL 1720431896 33707.50 1
vanillaleaf REL_17_STABLE 619f76cce11dc51458eb4ea81b0e48d15d0b2d07 1 36263 NULL 1720048081 33222.50 1
vanillaleaf REL_17_STABLE 622cb84d69be91931568bee180cae7c484a7f026 1 18 NULL 1719899406 32552.50 1
vanillaleaf REL_17_STABLE 6d2ac554911d874e4d0609f5b2c5f34a1226ee0c 1 99 NULL 1719835102 33298.50 1
vanillaleaf REL_17_STABLE 7a8977d2587f48c545acd9dab9c76ad24eb09eea 1 34256 NULL 1720457483 33219.00 1
vanillaleaf REL_17_STABLE 84a9d38006280f092b2b3f14841e4156c7a6e80d 1 35047 NULL 1720231206 33897.00 1
vanillaleaf REL_17_STABLE 95219c020c3c8c59079f264386141065865a810e 1 36290 NULL 1720012856 33395.50 1
vanillaleaf REL_17_STABLE 9c273679b36b2c7c9ae13889ec6a5a3892842a6b 1 35366 NULL 1720221820 32723.50 1
vanillaleaf REL_17_STABLE a9747be272889833958ec6d93e3034baab569d2f NULL 15674 15634 1720656952 703935.13 100
vanillaleaf REL_17_STABLE ab4129091ccc15c3e899878e8bd6733577f83bba 1 33596 NULL 1720484951 32978.00 1
